"EAN KEY","ASIN","PARENTASIN","MPN","MANUFACTURER","SALESRANK","TITLE","BRAND","DETAILPAGEURL","EAN_LIST","UPC_LIST","TOTALNEW","NEW_PRODUCT_FORMATTED_PRICE","SIZE","PACKAGE_QUANTITY","SMALLIMAGE","SMALLIMAGE_HEIGHT","SMALLIMAGE_WIDTH","MEDIUMIMAGE","MEDIUMIMAGE_HEIGHT","MEDIUMIMAGE_WIDTH","LARGEIMAGE","LARGEIMAGE_HEIGHT","LARGEIMAGE_WIDTH","ITEM_FORMAT","ITEM_FEATURE","ITEM_BINDING","ITEM_AUDIENCERATING","ITEM_RUNNINGTIME","ITEM_ACTOR","ITEM_ARTIST","ITEM_AUTHOR","ITEM_CATEGORY","ITEM_DIRECTOR","ITEM_ESRBAGERATING","ITEM_GENRE","ITEM_ISBN","ITEM_DIMENSIONS_HEIGHT","ITEM_DIMENSIONS_LENGTH","ITEM_DIMENSIONS_WEIGHT","ITEM_DIMENSIONS_WIDTH","ITEM_LIST_PRICE","ITEM_NUMBER_OF_DISKS","ITEM_PUBLISHER","ITEM_PUBLICATION_DATE","ITEM_RELEASE_DATE","ITEM_STUDIO","OFFER_CONDITION","OFFER_AVAILABILITY","OFFER_ISELIGIBLEFORPRIME","ERROR"
"0034000119967","B06Y1M98LW","","","Hershey's","41921","Hershey's Kisses, Milk Chocolate Kisses Red-White and Blue USA Flag (Pack of 2 Pound)","Kisses","https://www.amazon.com/Hersheys-Kisses-Chocolate-Red-White-Pound/dp/B06Y1M98LW","0034000119967","034000119967","2","$17.99","","2","https://images-na.ssl-images-amazon.com/images/I/61pCl-Q78KL._SL75_.jpg","73","75","https://images-na.ssl-images-amazon.com/images/I/61pCl-Q78KL._SL160_.jpg","156","160","https://images-na.ssl-images-amazon.com/images/I/61pCl-Q78KL.jpg","487","500","","Hershey's Kisses, Milk Chocolate Kisses Red-White and Blue USA Flag (Pack of 2 Pound)","Misc.","","","","","","","","","","","600","200","200","900","1799","","Hershey's","","","Hershey's","New","Usually ships in 24 hours","1","N/A"
"0034000121618","B019LCVIEE","","","","877339","Hershey's Kisses Favorites 11 Oz (4 Bags)","HERSHEY'S","https://www.amazon.com/Hersheys-Kisses-Favorites-11-Bags/dp/B019LCVIEE","0034000121618","034000121618","0","N/A","11 Ounces","4","https://images-na.ssl-images-amazon.com/images/I/51GLqIX7CuL._SL75_.jpg","41","75","https://images-na.ssl-images-amazon.com/images/I/51GLqIX7CuL._SL160_.jpg","88","160","https://images-na.ssl-images-amazon.com/images/I/51GLqIX7CuL.jpg","276","500","","Hershey's Kisses Favorites 11 Oz (4 Bags)","Misc.","","","","","","","","","","","","","","","","","","","","","","","","N/A"
"0034000132904","B009KM1WVU","","1261519","Holiday","187749","50 oz Chocolate Hersheys Miniatures, Kisses & Reeses Peanut Butter Cups","Holiday","https://www.amazon.com/Chocolate-Hersheys-Miniatures-Kisses-Reeses/dp/B009KM1WVU","0034000132904","034000132904","3","$9.99","500 Ounce","1","https://images-na.ssl-images-amazon.com/images/I/518KvB4d3nL._SL75_.jpg","75","57","https://images-na.ssl-images-amazon.com/images/I/518KvB4d3nL._SL160_.jpg","160","122","https://images-na.ssl-images-amazon.com/images/I/518KvB4d3nL.jpg","500","382","","Individually wrapped","Grocery","","","","","","","","","","","","","","","999","","Holiday","2014-12-15","2014-12-15","Holiday","New","Usually ships in 24 hours","0","N/A"
"0034000225774","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034000225774 is not a valid value for ItemId. Please change this value and retry your request."
"0034000478514","B01L3M4K1I","","","HERSHEY'S","7031","REESE'S Easter Peanut Butter Eggs, 10.8 Ounce","Reese's","https://www.amazon.com/REESES-Easter-Peanut-Butter-Ounce/dp/B01L3M4K1I","0034000478514","034000478514","4","$6.48","","1","https://images-na.ssl-images-amazon.com/images/I/51EmhNedGgL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/51EmhNedGgL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/51EmhNedGgL.jpg","500","500","","The perfect addition to every Easter basket on your list!","Grocery","","","","","","","","","","","965","154","","594","","","HERSHEY'S","","","HERSHEY'S","","","","N/A"
"0034197010788","B00JHI5C22","","","maxxell2014","9983955","Stainless Steel love heart bear pendant & earrings set","maxxell2014","https://www.amazon.com/Stainless-Steel-heart-pendant-earrings/dp/B00JHI5C22","0034197010788","034197010788","1","$12.49","pendant - 1 1/4 inch X 1 inch, earring - 5/8 inch X 1/2 inch","1","https://images-na.ssl-images-amazon.com/images/I/41brrKjjnFL._SL75_.jpg","56","75","https://images-na.ssl-images-amazon.com/images/I/41brrKjjnFL._SL160_.jpg","120","160","https://images-na.ssl-images-amazon.com/images/I/41brrKjjnFL.jpg","375","500","","stainless steel","Kitchen","","","","","","","","","","","","","","","","","maxxell2014","","","maxxell2014","","","","N/A"
"0034223421892","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034223421892 is not a valid value for ItemId. Please change this value and retry your request."
"0034223589943","B00PCZLE30","","","","","Igloo MaxCold Maxpack Cooler - Black w/Gray","Igloo","https://www.amazon.com/Igloo-MaxCold-Maxpack-Cooler-Black/dp/B00PCZLE30","0034223589943","034223589943","0","N/A","","","https://images-na.ssl-images-amazon.com/images/I/5167cuCUyDL._SL75_.jpg","75","42","https://images-na.ssl-images-amazon.com/images/I/5167cuCUyDL._SL160_.jpg","160","89","https://images-na.ssl-images-amazon.com/images/I/5167cuCUyDL.jpg","500","279","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A"
"0034264465206","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034264465206 is not a valid value for ItemId. Please change this value and retry your request."
"0034402040128","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034402040128 is not a valid value for ItemId. Please change this value and retry your request."
"0034707056275","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034707056275 is not a valid value for ItemId. Please change this value and retry your request."
"0034758137862","B003X26S5S","B003X26S4Y","11TL08X014","Swank","","Tommy Hilfiger Men's Leather Reversible Belt","Tommy Hilfiger","https://www.amazon.com/Tommy-Hilfiger-Mens-Leather-Reversible/dp/B003X26S5S","0034758137862,0034758700424","034758137862,034758700424","7","$21.83","38","1","https://images-na.ssl-images-amazon.com/images/I/41-3wA9rYvL._SL75_.jpg","39","75","https://images-na.ssl-images-amazon.com/images/I/41-3wA9rYvL._SL160_.jpg","84","160","https://images-na.ssl-images-amazon.com/images/I/41-3wA9rYvL.jpg","261","500","","Reversible belt with contrast stitching and polished metal hardware","Apparel","","","","","","","","","","","150","500","40","500","2255","","Swank","","","Swank","New","Usually ships in 24 hours","1","N/A"
"0034758281589","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034758281589 is not a valid value for ItemId. Please change this value and retry your request."
"0034758317103","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034758317103 is not a valid value for ItemId. Please change this value and retry your request."
"0034758493821","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034758493821 is not a valid value for ItemId. Please change this value and retry your request."
"0034758696208","B000O7PB62","B000O7PDF6","11KC08X025","Kenneth Cole Reaction","","Kenneth Cole REACTION Men's U-Turn Reversible 1 1/4"" Leather Belt, Black/Brown, 32","Kenneth Cole REACTION","https://www.amazon.com/Kenneth-Cole-REACTION-Reversible-Leather/dp/B000O7PB62","0034758696208","034758696208","4","$19.95","32","1","https://images-na.ssl-images-amazon.com/images/I/31eUVERuxQL._SL75_.jpg","33","75","https://images-na.ssl-images-amazon.com/images/I/31eUVERuxQL._SL160_.jpg","71","160","https://images-na.ssl-images-amazon.com/images/I/31eUVERuxQL.jpg","221","500","","Reversible feather-edge belt with silver-tone hardware and single belt loop","Apparel","","","","","","","","","","","100","600","","150","3000","","Kenneth Cole Reaction","","","Kenneth Cole Reaction","New","Usually ships in 24 hours","1","N/A"
"0034758869039","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034758869039 is not a valid value for ItemId. Please change this value and retry your request."
"0034842000058","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0034842000058 is not a valid value for ItemId. Please change this value and retry your request."
"0035000084453","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","0035000084453 is not a valid value for ItemId. Please change this value and retry your request."
"0035000263476","B01AT253ZA","B00JFNQKK2","26347","Colgate-Palmolive Co","283981","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce","Irish Spring","https://www.amazon.com/Irish-Spring-Gear-Body-Ounce/dp/B01AT253ZA","0035000267634,0035000263476","035000267634,035000263476","9","$7.99","18 ounce","1","https://images-na.ssl-images-amazon.com/images/I/41p%2BtqAk7iL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/41p%2BtqAk7iL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/41p%2BtqAk7iL.jpg","500","500","","Keeps you fresh for 24 hours","Health and Beauty","","","","","","","","","","","875","333","18","210","649","","Colgate-Palmolive Co","2016-01-22","2016-01-19","Colgate-Palmolive Co","New","Usually ships in 24 hours","1","N/A"
"0035000263476","B01KL0DIQQ","","126347","Colgate-Palmolive Company","329782","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce (2 Pack)","Irish Spring","https://www.amazon.com/Irish-Spring-Gear-Body-Ounce/dp/B01KL0DIQQ","0035000263476","035000263476","4","$17.95","","2","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L._SL75_.jpg","75","56","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L._SL160_.jpg","160","120","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L.jpg","500","375","","Irish Spring Gear Body Wash","Misc.","","","","","","","","","","","","","113","","1899","","Colgate-Palmolive Company","","","Colgate-Palmolive Company","New","Usually ships in 24 hours","1","N/A"
"0035000263476","B01KL0E4ZU","","126347","COLGATE - PALMOLIVE COMPANY","225154","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce (3 Pack)","Irish Spring","https://www.amazon.com/Irish-Spring-Gear-Body-Ounce/dp/B01KL0E4ZU","0035000263476","035000263476","1","$26.99","","3","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L._SL75_.jpg","75","56","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L._SL160_.jpg","160","120","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L.jpg","500","375","","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce","Misc.","","","","","","","","","","","","","","","2699","","COLGATE - PALMOLIVE COMPANY","","","COLGATE - PALMOLIVE COMPANY","New","Usually ships in 1-2 business days","0","N/A"
"0035000263476","B01KL0G6BK","","126347","COLGATE - PALMOLIVE COMPANY","367707","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce (4 Pack)","Irish Spring","https://www.amazon.com/Irish-Spring-Gear-Body-Ounce/dp/B01KL0G6BK","0035000263476","035000263476","1","$33.99","","4","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L._SL75_.jpg","75","56","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L._SL160_.jpg","160","120","https://images-na.ssl-images-amazon.com/images/I/41NycfUUP4L.jpg","500","375","","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce","Misc.","","","","","","","","","","","","","","","3399","","COLGATE - PALMOLIVE COMPANY","","","COLGATE - PALMOLIVE COMPANY","New","Usually ships in 1-2 business days","0","N/A"
"0035000263476","B01LXLW27U","","","Colgate-Palmolive Co","12356","Irish Spring 3-in-1 Gear Body Wash, 18 Ounce","Irish Spring","https://www.amazon.com/Irish-Spring-Gear-Body-Ounce/dp/B01LXLW27U","0035000263476","035000263476","1","$4.37","","1","https://images-na.ssl-images-amazon.com/images/I/51eFhXPorxL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/51eFhXPorxL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/51eFhXPorxL.jpg","500","500","","Keeps you fresh for 24 hours","Health and Beauty","","","","","","","","","","","","","","","437","","Colgate-Palmolive Co","","","Colgate-Palmolive Co","New","Usually ships in 24 hours","1","N/A"
"0035000510853","B0195UTLFA","","51085","Colgate Palmolive","1441673","Colgate Cavity Protection Toothpaste, 8 Ounce","Colgate","https://www.amazon.com/Colgate-Cavity-Protection-Toothpaste-Ounce/dp/B0195UTLFA","0035000510853","035000510853","11","$3.99","","1","https://images-na.ssl-images-amazon.com/images/I/41-i7u7JWXL._SL75_.jpg","16","75","https://images-na.ssl-images-amazon.com/images/I/41-i7u7JWXL._SL160_.jpg","35","160","https://images-na.ssl-images-amazon.com/images/I/41-i7u7JWXL.jpg","109","500","","Fights cavities","Health and Beauty","","","","","","","","","","","203","914","8","168","","","Colgate Palmolive","2015-12-12","2015-12-28","Colgate Palmolive","","","","N/A"
"0035000510853","B01KJ76KEI","","261221","Colgate-Palmolive Co.","405500","Colgate Cavity Protection Fluoride Toothpaste 8Ounce (226gram), 4 Pack","Colgate","https://www.amazon.com/Colgate-Protection-Fluoride-Toothpaste-226gram/dp/B01KJ76KEI","0035000510853","035000510853","1","$13.79","","4","https://images-na.ssl-images-amazon.com/images/I/41sdHV0eRLL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/41sdHV0eRLL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/41sdHV0eRLL.jpg","400","400","","Colgate Cavity Protection helps strengthen teeth and leaves your mouth feeling fresh.","Misc.","","","","","","","","","","","","","","","1379","","Colgate-Palmolive Co.","","","Colgate-Palmolive Co.","New","Usually ships in 1-2 business days","0","N/A"
"0035000511140","B0195UTBGY","","51114","Colgate Palmolive","","Colgate Sparkling White Mint Zing Gel Toothpaste, 4 Ounce","Colgate","https://www.amazon.com/Colgate-Sparkling-White-Toothpaste-Ounce/dp/B0195UTBGY","0035000511140","035000511140","2","$6.14","4 OZ","1","https://images-na.ssl-images-amazon.com/images/I/41M4ybmbTtL._SL75_.jpg","20","75","https://images-na.ssl-images-amazon.com/images/I/41M4ybmbTtL._SL160_.jpg","43","160","https://images-na.ssl-images-amazon.com/images/I/41M4ybmbTtL.jpg","133","500","","Helps remove stains to whiten teeth","Health and Beauty","","","","","","","","","","","175","773","32","142","614","","Colgate Palmolive","2015-12-12","2016-02-08","Colgate Palmolive","New","Usually ships in 1-2 business days","0","N/A"
"0035000558596","B000V5PC70","B01C6SF6IY","PPAX1228340","Colgate","121366","Colgate SpongeBob Extra Soft Kids Toothbrush (Pack of 6)","Colgate","https://www.amazon.com/Colgate-SpongeBob-Extra-Soft-Toothbrush/dp/B000V5PC70","0035000558596","035000558596","8","$8.22","Pack of 6","6","https://images-na.ssl-images-amazon.com/images/I/5122VSg3yGL._SL75_.jpg","75","28","https://images-na.ssl-images-amazon.com/images/I/5122VSg3yGL._SL160_.jpg","160","61","https://images-na.ssl-images-amazon.com/images/I/5122VSg3yGL.jpg","500","190","","Our unique soft tongue cleaner on back of head to encourage good oral care habits early on","Health and Beauty","","","","","","","","","","","180","880","","290","822","","Colgate","","2007-08-15","Colgate","New","Usually ships in 3-4 business days","0","N/A"
"0035000558596","B000XIYR6W","B01I9TJ9M8","CG55859","Colgate-Palmolive Company","672268","Colgate Nickelodeon Smiles Children 5+ SpongeBob SquarePants Extra Soft Toothbrush","Colgate","https://www.amazon.com/Colgate-Nickelodeon-SpongeBob-SquarePants-Toothbrush/dp/B000XIYR6W","0035000558596","035000558596","5","$0.75","Pack of 1","1","https://images-na.ssl-images-amazon.com/images/I/111pLfhnjcL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/111pLfhnjcL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/111pLfhnjcL.jpg","200","200","","Product of Colgate","","","","","","","","","","","","880","100","6","85","153","","Colgate-Palmolive Company","","","Colgate-Palmolive Company","New","Usually ships in 1-2 business days","0","N/A"
"0035000558596","B002OTLN6A","","","SuperValu","","Colgate Plastic Youth Spongebob Toothbrush, 1 ct","Colgate","https://www.amazon.com/Colgate-Plastic-Youth-Spongebob-Toothbrush/dp/B002OTLN6A","0035000558596","035000558596","1","$10.99","","","https://images-na.ssl-images-amazon.com/images/I/31793FNI6fL._SL75_.jpg","75","9","https://images-na.ssl-images-amazon.com/images/I/31793FNI6fL._SL160_.jpg","160","20","https://images-na.ssl-images-amazon.com/images/I/31793FNI6fL.jpg","500","63","","ADA Accepted (American Dental Association)","Grocery","","","","","","","","","","","830","40","","90","1099","","SuperValu","","","SuperValu","New","Usually ships in 1-2 business days","0","N/A"
"0035000558596","B003UVUI5I","B01I9TJ9M8","PPAX1228340","COLGATE-PALM","968485","Colgate SpongeBob SquarePants Toothbrush Extra Soft 1 Each (Pack of 2)","Colgate","https://www.amazon.com/Colgate-SpongeBob-SquarePants-Toothbrush-Extra/dp/B003UVUI5I","0035000558596","035000558596","7","$0.25","Pack of 2","2","https://images-na.ssl-images-amazon.com/images/I/21UpUnZ8ywL._SL75_.jpg","75","75","https://images-na.ssl-images-amazon.com/images/I/21UpUnZ8ywL._SL160_.jpg","160","160","https://images-na.ssl-images-amazon.com/images/I/21UpUnZ8ywL.jpg","300","300","","Product of Colgate","Health and Beauty","","","","","","","","","","","","","","","523","","COLGATE-PALM","","","COLGATE-PALM","New","Usually ships in 3-4 business days","0","N/A"
"0035000558596","B01IADY0FY","B01I9TJ9M8","PPAX1228340","COLGATE-PALM","","Colgate SpongeBob SquarePants Toothbrush Extra Soft 1 Each (Pack of 7)","Colgate","https://www.amazon.com/Colgate-SpongeBob-SquarePants-Toothbrush-Extra/dp/B01IADY0FY","0035000558596","035000558596","0","N/A","Pack of 7","7","https://images-na.ssl-images-amazon.com/images/I/31TQalZ1f4L._SL75_.jpg","75","10","https://images-na.ssl-images-amazon.com/images/I/31TQalZ1f4L._SL160_.jpg","160","20","https://images-na.ssl-images-amazon.com/images/I/31TQalZ1f4L.jpg","500","64","","Product of Colgate","Misc.","","","","","","","","","","","","","","","","","COLGATE-PALM","","","COLGATE-PALM","","","","N/A"
